experiment,start_time,dataset,fold,test_accuracy,test_accuracy_dt,test_accuracy_dt_pruned,test_accuracy_cm,data_dir,temperature,layer_type,aggregation_mode,nonlinearity,evaluation_nonlinearity,concept_embedding_size,concept_temperature,a,dropout,use_batch_norm,hidden_units,state_size,num_layers,skip_connection,bounding_parameter,batch_size,device,train_decision_tree,max_leaf_nodes,learning_rate,max_epochs,num_cv,entropy_loss_scaling,early_stopping,loss_mode,num_recurrent_iterations,teacher_max_epochs,train_concept_model,student_layer_type,student_aggregation_mode,concept_memory_disjunctions
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,0,0.9838709831237793,,,0.975806474685669,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,1,0.934959352016449,,,0.38211381435394287,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,2,0.9593495726585388,,,0.9593495726585388,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,3,0.9837398529052734,,,0.9837398529052734,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,4,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,5,0.9918699264526367,,,0.9918699264526367,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,6,0.9918699264526367,,,0.9918699264526367,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,7,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,8,0.9837398529052734,,,0.9756097793579102,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,Tree_Grid,9,0.9918699264526367,,,0.9918699264526367,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,0,0.78125,,,0.78125,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,1,0.640625,,,0.640625,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,2,0.875,,,0.875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,3,0.796875,,,0.796875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,4,0.71875,,,0.71875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,5,0.625,,,0.6875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,6,0.71875,,,0.71875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,7,0.90625,,,0.90625,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,8,0.90625,,,0.90625,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,GameOfLife,9,0.875,,,0.875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,0,0.890625,,,0.890625,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,1,0.875,,,0.875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,2,1.0,,,0.546875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,3,0.890625,,,0.46875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,4,0.84375,,,0.84375,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,5,0.875,,,0.875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,6,0.828125,,,0.828125,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,7,0.78125,,,0.78125,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,8,0.75,,,0.75,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on deep-concept-reasoner,03_04_25_09_26,HexagonalGameOfLife,9,0.859375,,,0.859375,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,0,0.9950000047683716,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,1,0.9950000047683716,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,2,1.0,,,0.36800000071525574,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,3,0.9950000047683716,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,4,0.9950000047683716,,,0.36800000071525574,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,5,0.9950000047683716,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,6,0.9950000047683716,,,0.6980000138282776,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,7,0.9950000047683716,,,0.984000027179718,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,8,0.9950000047683716,,,0.7310000061988831,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Simple_Saturation,9,0.9950000047683716,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,0,1.0,,,0.054999999701976776,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,1,0.9990000128746033,,,0.07999999821186066,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,2,0.996999979019165,,,0.7310000061988831,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,3,0.996999979019165,,,0.765999972820282,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,4,1.0,,,0.18299999833106995,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,5,0.9980000257492065,,,0.4830000102519989,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,6,1.0,,,0.25,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,7,0.9990000128746033,,,0.2370000034570694,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,8,0.996999979019165,,,0.8429999947547913,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Infection,9,0.996999979019165,,,0.05299999937415123,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,0,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,1,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,2,1.0,,,0.5989999771118164,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,3,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,4,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,5,0.7360000014305115,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,6,1.0,,,0.9010000228881836,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,7,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,8,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,Saturation,9,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,0,1.0,,,0.4285714328289032,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,1,0.9714285731315613,,,0.4285714328289032,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,2,0.9857142567634583,,,0.4714285731315613,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,3,1.0,,,0.4285714328289032,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,4,0.9714285731315613,,,0.44285714626312256,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,5,0.9857142567634583,,,0.4285714328289032,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,6,1.0,,,0.9285714030265808,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,7,1.0,,,0.4285714328289032,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,8,0.9571428298950195,,,0.4285714328289032,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
Student Teacher Training Stone Age to bronze_age_comparison on memory-based-concept-reasoner,03_04_25_14_22,BA_shapes,9,0.9857142567634583,,,0.4285714328289032,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age_comparison,4
